scrape,city,category,title,text
summer,Toronto,m4w,The proudest moment in my life - m4w,"What is it which attracts us to the energy of another individual? Does love make sense? How do two people know they are for one another?  How do you know when you have come across someone? Does your body stop producing drugs which attracts others? Do we just stay in love with someone to be? Why is it that it felt like we knew each other for decades? Is that how love feels? See I use to be a player andAll of this is new to meAnd this ain't what I'm used to seeBecause I never been in love beforeMaybe love is just a frequency two individuals can share, and others cannot see? I think we have that shared frequency but we were just afraid to broadcast on the same channel. You were the definition of proper on the outside and I was disaster but I could see that we were both hiding who we were.... was when I didn't ask you out because it finally made me look at my life and what I want. See I want you. I need you. You seemed to powerful. So strong, yet weak. If I fix my shit -- I will get at you and if you think our frequencies were matching then maybe you will get at me... but remember... the day you end up with me -- means you are settling for a frequency which won't broadcast on any popular channel."
summer,Toronto,m4m,Eglinton Stn.- Bus 61- Saw Big Beefy Man - m4m,"Saw you get out of Bus 61 at Eglinton station.Just a regular glance.You were in a hurry.Doesn't seem like you are into men but if you are sometimes contact meI was wearing a Blue Checkered Shirtwith sleeves rolled up.I like your bodyWe should have some funLet me know what you were wearing so I know it's you.Thnx."
summer,Toronto,m4w,cute girl on the go train - m4w,To the cute girl on the go train. I was on my way home from the Jays game heading west. You had a new hyundai backpack. We shared a few long stares as we sat across from each other on the upper level. You got off the train before I could start a conversation. I was wearing jeans and a grey shirt. As you left you looked back and we made eye contact again. It was around 6pm on sat June 20. Contact me. I feel like we missed a great opportunity.
summer,Toronto,w4m,"Sherway Gardens Apple Store, Man-Bun - w4m","You were the cute employee with the red pants who checked me in for my genius bar appointment. I was the tattooed blonde. My computer is gone forever, RIP. Drinks with you might help. Get at me."
summer,Toronto,m4m,Marc - m4m,"Every time I see you I clam up..I've wanted to ask you out on so many occasions but I can't bring myself to; I can't tell if you're interested or just a really nice guy.Either way I think we'd make good friends at the very least.We met first at my job on the Danforth and I saw you again today downtown.Maybe this is a long shot but if you see this, get back to me; if for no other reason than to clear my confusion?"
summer,Toronto,m4w,watching rehearsals for MMVA on Friday night on Queen St. - m4w,We were in a crowd of people on Queen St. watching the rehearsals for the MMVA on Friday night. I was with 2 friends. We had a fun and interesting conversation about your job. You're a social worker in a hospital. Eventually my friends wanted to get going so we parted ways. I didn't get your name. You seemed fun!
summer,Toronto,w4m,To the cute guy I passed last night on carlaw. - w4m,"Hey, this is a long shot. We made eye contact a few times while we passed each other, you looked like you were having a great time in the back seat. At one point you were right beside me and I wanted to roll down my window and touch your hand that was sticking out. But as you saw I couldn't, I was having an intense conversation and I wanted to say hi so badly. I would love to connect, I will explain everything if you reply.Like I said this is a long shot that you're ever reading this, but I have to take a chance, because I can't get that smile out of my mind. When you reply if it is you, tell me what car I was in... The colour or the make I'm sure you were looking at that. Also what type of car you were riding in, and if it was you and how many friends. Here's hoping......."
summer,Toronto,m4w,pretty girl on 116 bus around 3 - m4w,"last post didnt go up, you were at the front of the bus and kept looking back at me, shortish  black hair, wearing shorts:) i had long hair, when you got off the bus you waved at me, couldnt help but notice you, i hope somehow you see this, would be awesome if i got a message from you."
summer,Toronto,m4w,116 bus towards kennedy station around 3:00 - m4w,"cute girl on the 116 ,hair was black and had shorts on sitting at the front . I have long hair .You got on just south of kingston and got off  in Guildwood after the school Laurier. you kept looking back at me :). i couldnt help but notice you :) when you got off the bus you waved, i was debaiting getting off at the next stop, wish i did. i think you were going to work.i hope to get a message from you, truly was a missed connection.. dont know how many of these adds work. :( what was i wearing?"
summer,Toronto,w4m,Couldn't wait for Xanadu at Rush on Friday night - w4m,"You sat beside me at the Rush concert. I flailed. You admired. Wish I'd asked for your number. And no, I'm not a 40 year-old man from Orillia."
summer,Toronto,m4m,running in village - m4m,"Keep seeing you while running.  Saw you again today on Church...This is a long shot, but I`m sure I`ll see you again anyway."
summer,Toronto,m4w,Mary Browns Beauty - m4w,"I saw you come in to Mary Browns in Newmarket on Friday, late afternoon.You were wearing a long summer dress, that you totally rocked.I was sitting ready a news paper and eating my dinner alone.Your looks blew me away, you also had a scar on your back.I have never done this before but I guess you were just that inspiring!!!If you ever see this please contact me.Cheers!!"
summer,Toronto,m4w,Thanks ? - m4w,Thanks ? that's all you could say ? Can we please have a little chat now if you are ready.. Have many things to tell you.  You looked beautiful as always.. peace.
summer,Toronto,m4m,Smoke break outside Rex's Saturday lunch - m4m,"Black cap, t, jeans and converse having a smoke and coffee looked like taking a break. Looked like have some great load to loose if up for nsa head. DL married up for servicing buddy orally front and back smokers hot bonus."
summer,Toronto,m4m,"Thursday, Harbord Street, Your Bike on Sidewalk - m4m",You had stopped on sidewalk and I joked about riding on sidewalk.  I should have said I'd like to know you better. You told me where you work and I said that's why I recognised you.  Fingers crossed that we can meet again if I hear from you.
summer,Toronto,m4w,Christie park - Tin hortons 30 minutes ago. - m4w,"I let shyness get the better of me.You were wearing multiple rings on your fingers..I think that is enough of a description. If you read this youll know its meant for you.I'd love to meet."
summer,Toronto,m4w,"petite brunette on patio w/friends, thursday evening - m4w","I have no idea what the name of this bar is, but it's on carlton near church. I was sitting alone and you were with two friends. we smiled at each other a couple times and I really wanted to talk to you. didn't really get a chance to but as you can see, I'm not giving up.hope you see this, would love to see you again"
